秒播央视,#genre#
FRANCE24 英文台,http://iptv.852851.xyz/l/FNNXgqfEepqoDVGLnasfP93GUxtn79rpSvK2v57FCe7nTRwEJ4ukIXM55TpRoOnd/index.m3u8
半島國際新聞台,http://iptv.852851.xyz/l/fWRfVylMwwHqiKcM8fd4hOhkWF0OLffFVmPQjS5hNiglp0rVnx6j4et17DIT7l1a/index.m3u8
CNBC Asia 財經台,http://iptv.852851.xyz/l/8B_ve3IuPfpmwtU-X6uGPUMUwq3GXh9nBO2TbcKf-G0gNqYXXT-s5LR1tFcRKNSe/index.m3u8
DW德國之聲,http://iptv.852851.xyz/l/t8L9GEH8IWST-UyUjHFjcUq8bh2WleHj8wTnp9VmgheMbjrHRuFzi_czsbnRHQvg/index.m3u8
國會頻道1,http://iptv.852851.xyz/l/wPpLzGkuWEvASCMLwC-JOnEt-AOWo_H0BCaPUIDiIAdpMEdFiPUivR_HMCBM4Fna/index.m3u8
國會頻道2,http://iptv.852851.xyz/l/Ymn9TbuyeoC9YujOCkMpCewP257R6olNLffUo6w97GoM0bx2lw0d9t8j3xlKVqj2/index.m3u8
經典電影台,http://iptv.852851.xyz/l/6JpAiKKNlfr4hof2khwzmBz3oX4OnzX2rVqmquDcqUPizCN9bGFCgEsoPueULurG/index.m3u8
經典卡通台,http://iptv.852851.xyz/l/2BXsIYuZwZfUbWaL_JWndM9S33W1de20ocWt_Ym4LVY10ijy0WuH82aAu6r8w7kU/index.m3u8
精選動漫台,http://iptv.852851.xyz/l/rgXndxMCem2-eO71_VXMWK5hIqgvp9XIYTqCQ4Q7lA5p5MPWgtuH_g7fVZ3GThdR/index.m3u8
TVBS歡樂台,http://iptv.852851.xyz/l/G4pcKNlN0XGR4wzjgFgxTyx0Kp4T_avdNi6p2ncGuQMk_JXUjUYoVd7lqU3x_hIT/index.m3u8
ROCK Xstream搖滾極限頻道,http://iptv.852851.xyz/l/RIT-nbUJXrii3XWjroSYZSFMm52Upa1RNeMZz3mwmCCCADcW4fX2tZl-DLNl6A2d/index.m3u8
TVBS新聞,http://iptv.852851.xyz/l/yaeIOnCwMaMIeufD1aKlX9Fh7sETMxtVtmfMKo38O6V-eU01wShOmImNzqF_YadY/index.m3u8
TVBS,http://iptv.852851.xyz/l/ITw1TYRQO3MCtX_WaPth8flunn7oMN-Rmme3wji5SufBxthQgaje2aeYdSj2ajgM/index.m3u8
ELTV生活英語台,http://iptv.852851.xyz/l/l4rBXob-Fq5_gMAnVJqjFGlKwIiApT9hYaPN99n-I_2wKAP3SxbPbVeADk49Tw6x/index.m3u8
原住民族電視台,http://iptv.852851.xyz/l/CVf64LQtODDPTGfDjOisF7tip_mwmZ--bBwqM-6VqkaMHQyRy265diVMAXYakxvw/index.m3u8
博斯高球台,http://iptv.852851.xyz/l/dMSuOL3B8C3FW5C4Nw-ufH65jnRKxzbxjYs9biNyZb3MSQvDaHkMQZYvbvdwyRvX/index.m3u8
博斯高球二台,http://iptv.852851.xyz/l/N4QJYIYwoq0qVfRYXc7MxAuob7NUFeAd8mFr1QCbsprquWcl_znxOis26hZOw0Vg/index.m3u8
博斯運動一台,http://iptv.852851.xyz/l/25GTgMCrZ4tRtSZ7ixd0bdbUwcb2rghOguOw-j163qJLkTCI7HGjhk8s6iOV3p26/index.m3u8
博斯無限台,http://iptv.852851.xyz/l/JjmTvuxfcit69QPtUGI_lrl8G8M8TBiynGoXOfMnH8DZBhf-vgPa-iORMbutVF5h/index.m3u8
博斯網球台,http://iptv.852851.xyz/l/mg1EcW_ZNN1X0GY5UQcHx-Onzk-WiRzXcB5ITqQNLt8WACaWAYZkeDk8nyoE-Nx-/index.m3u8
博斯運動二台,http://iptv.852851.xyz/l/m7RU7rBCR6S2gk2vlmDXS38w4zsR_hwSgT-lzjMw-ewb2DPcsT1EB0gGw0EQN4Cq/index.m3u8
博斯魅力台,http://iptv.852851.xyz/l/dHf8M1jix5N4yi4N0jRoIllODH3Ou7RtoVP-26XnDMEwqDlnDUOxIQHdPCo_rKVK/index.m3u8
博斯無限二台,http://iptv.852851.xyz/l/Bfu-pmRDSvtOCYrIZGlClMwutg5DYEO8fwFTgRZRtH2iadhibabRmlUkdvG3dsRD/index.m3u8
幸福空間居家台,http://iptv.852851.xyz/l/6BQiEgVQ5d8eSpIXo-vYtlUswtGb49LEibyw6OE2xC9q5Oc2VRjiaSrSmbDOP5Vu/index.m3u8
getwin sport運動台,http://iptv.852851.xyz/l/r-FoMUUn6xYQ2d18t2i1WihMgUoLeCIbbvnrgLATymux5ti967ndeuxK63hFG14Y/index.m3u8
ABC Australia 澳洲公廣頻道,http://iptv.852851.xyz/l/qEaNpbZSfiTU4Qz1DvyN1Im9hd9FMK6ugaWcYKlgISVV1XffMh5pgpYzC2K07U4j/index.m3u8
OUTtv,http://iptv.852851.xyz/l/rK3AutBjlvdBV3klUJu9tTx7UR4upd5SsRq6apJ2JfIPd6GqNDwrXCAaeBiulCtz/index.m3u8
wedotv Movies,http://iptv.852851.xyz/l/Ux7wFnE7gHS_Rc88PsHXWyiizwSkz5Jj2OVhuGppwEpaFJe2B8AAJL63ifslp6dY/index.m3u8
寰宇財經台,http://iptv.852851.xyz/l/P7aYNDUGm4oq5UChLTWzHaucpgMi5dN8iaCrDXnJcqG-fLCof3z_ik_-ZdqS1XGj/index.m3u8
MagellanTV頻道 (麥哲倫頻道),http://iptv.852851.xyz/l/pHMEb770KxJcGF9SlRW20sIb8EGpx44MdtyUbeNPjxsr3xi4VD5WwNq9Atk7_Gcj/index.m3u8
中天新闻台,http://iptv.852851.xyz/l/wzGFHFLRljHDiQGT3-GZ9DLOCrW4b5sYHJWy2nWLXDAJgAPxEqiY38-wysTTSetg/index.m3u8
中天综合台,http://iptv.852851.xyz/l/kPU1eljySDZ3kRJCmAZ7kaEAHFRrR_qd66rPqYgGJVYNEn3yYkGku_x7oo3OUy1j/index.m3u8
中天亚洲台,http://iptv.852851.xyz/l/r_QxmqwKNz9ffCt96KpyPkUBzre3p7cw0_2KGlrS6NDnvlSCXQavnU60Y00VDutO/index.m3u8
🇭🇰 香港频道,#genre#
Now爆谷星影台,http://iptv.852851.xyz/l/5gC9h6XtL1X3bJoC55t2qVlMPysmpR1MOrEigXzD1If0rc4moQDCzruuZ2JwV18A/index.m3u8
Now 爆谷台,http://iptv.852851.xyz/l/xymz3CGYlMrfo9JW4yleXnZvlU8Q2uy0jRAohSOLl-N6DgSxzX4rvm6JAA14_eLl/index.m3u8
Viu TV,http://iptv.852851.xyz/l/2CuGINktvqk_4XG9BuxFgXWuVrN8fKFcbSUT5MZIAvO8L2Y8Ur9c4m4AT4MKmyou/index.m3u8
Now Sports 精選,http://iptv.852851.xyz/l/nHH7Te5FQyFcyw3N3vjqbtzHTiIlcQ2jVFvwpB1SX4iNKGAWp2eschwQBmk5ug5x/index.m3u8
HOY资讯台,http://iptv.852851.xyz/l/rt5WF3dAGRxyNOGJOUL_eM76H6EOXTXyM52ktp_XLn6QFGcLftrqImvmICzso5uZ/index.m3u8
HOYTV,http://iptv.852851.xyz/l/eiwmsSnpKws0f8yGd2YUKFx4BfXDfeS9UfqMF4a5FOCmZnrU_0yrAiCzIxVb-IF8/index.m3u8
Now新闻台,http://iptv.852851.xyz/l/0uG2gp1-XJhCKanSZwj5agG_CQtb1OI_ddW2D8_QrWhuHxtLREWArEpO-KqhMdHD/index.m3u8
ROCK Action,http://iptv.852851.xyz/l/gozBSilftLbSWN8a-CMUUowXVgOsMUBH81J8_ij_2PM6GqKGPriTKb05w7j-RdHb/index.m3u8
Thrill,http://iptv.852851.xyz/l/-QYrPwrUHDKGeCDHTGwNIQQ1JF7eKfhkUhcQ56xm_AGxxNBom8vQUdzadJHZocOm/index.m3u8
Nick Jr.,http://iptv.852851.xyz/l/ZHpIzBB4wbGl3N73qTYZcWzjVGze-lqGKBJaolFh9xvz40eKZQAZBbauVKSCJdpa/index.m3u8
Nickelodeon,http://iptv.852851.xyz/l/SyFEgNW9Jttq1_oZMWLY35bZ0zJkcTAN4iosU1l1bmCmuVk6X2SHnWRaqGailjNJ/index.m3u8
ZooMoo,http://iptv.852851.xyz/l/-l0aY3aZStVQ2Ly46-nJcC6SOooQmV0cI54gjhabYapfkKfL5blpTfddcBg3beNg/index.m3u8
戲曲台,http://iptv.852851.xyz/l/LLVQ3YGXolmVVEtqkZAphHrgTwfwe19p7juQy_aU4-ENe0Z5NuxoB_w8dOSMQ_4t/index.m3u8
娛樂新聞台,http://iptv.852851.xyz/l/K4dPJTbjj_ZuaYM8sM7Ddh8BhBuMQH0AVm9txgZpq0EXJwbCSS_x6uVV03TbbhX4/index.m3u8
黃金華劇台,http://iptv.852851.xyz/l/eGccjTZgmV4rpE_44aXwHtpKombhziLnQ7m-IZ2L40fUe80p-yXQAux0KnpoNDD0/index.m3u8
千禧經典台,http://iptv.852851.xyz/l/PUQzOPUGMhL-6h-I1keO_Dmnyv8jbDk955QRBEVS05iaWPeSUAL4_gU0uQiydBFj/index.m3u8
TVB Plus,http://iptv.852851.xyz/l/muK_l6XAy1c5GhfulrzDoAitaIQqCYBLUzDGzox_7IR1jSIKuqqr-fhY2QJEoRC3/index.m3u8
無綫新聞台,http://iptv.852851.xyz/l/uN5k9t2ezL3J_3LjmK3Fw1jWCGtBV8ZSZKrGpR7NlLJXJCX94sIYGrp_dethXGpc/index.m3u8
PopC,http://iptv.852851.xyz/l/BRPHtvqL1V36KNTEY_f0Au5Ff4-YfZr6rDDu2oK9_gGTUhL3oeCR322L-nhDUZJn/index.m3u8
美亞電影台,http://iptv.852851.xyz/l/UTMlAZsVfxBiX-NZ6KdIbdrNUJYAo7RlAWFyLTYo37MEhLk_opgmcCTEwHuGkXgA/index.m3u8
功夫台,http://iptv.852851.xyz/l/xAXNkgs6kRkmu2tXK4Chb1At9mr5wPAY7lKANqGCVEfog_IUtLH13gyqcDn7xFha/index.m3u8
星河頻道,http://iptv.852851.xyz/l/I1UYdzeEBK7jwvQygQnfgjbgusazUhci1N9ShrbZZHBPSozmtDir4zYzDNXwf-S5/index.m3u8
翡翠台,http://iptv.852851.xyz/l/G7LxUct7vFy7jWNse298AlBncbM4KdL4liz2kehcgRoQeKJqNBuOTg1YdaHQirzr/index.m3u8
Now Sports 618,http://iptv.852851.xyz/l/354o4Xg-GBvLvDNaZKi_kzt0NbnfJ5L3M_JiTP586x9QERTPrSysuV1M1DEoUhBh/index.m3u8
Viu TV（地面波）,http://iptv.852851.xyz/l/Uej02G1Cz6EGWnNLhSNXgo9JPeNeo1TcmEz0yZoJDQXnrs780lMeAaeMnDRL_qXc/index.m3u8
凤凰中文,http://iptv.852851.xyz/l/QsNpd7xGLD6bTK8_3qOHFjKSYd7B8NrgF7jmTSZLEL5EItzLj4zds6AeQlLdtfMY/index.m3u8
凤凰资讯,http://iptv.852851.xyz/l/ocJdGFvvJh4y5a4QCWfPsnsdBbMXgQrWXEQekqSziQPi9Pumcq-PmKuwiRl28_fw/index.m3u8
凤凰香港,http://iptv.852851.xyz/l/nLdqC7qjYeziZDJb1HApyvHmi634n9kp0RqI_LO1uqTx1xnQItjMDUWVCYWw5E2N/index.m3u8
beIN Sports 1,http://iptv.852851.xyz/l/-FAHhJGS-8e9qZZyrxW9BQi-tFlRz5QrZbFPlobEAuXocsx-UDxEVS2yLXPn9N4k/index.m3u8
Now Sports 英超1台,http://iptv.852851.xyz/l/vZww_wBUx0MqrQsoFkZTawMKjTFXVEE0t_GA7bvIb5GQcezvXdu_g9tziNM-uPRa/index.m3u8
🇲🇴 澳门频道,#genre#
澳视澳门,http://iptv.852851.xyz/l/7avRIGQ7EI2MEkrRg1sUqKU3ZL916dGj1DlVleEgY_rsocN1kArwB8tfoNWDM2bk/index.m3u8
澳视卫星,http://iptv.852851.xyz/l/RiANBgtgn8HtpHqma0rk76EYHlQyQ0TKBMjS7Po3B2s_0eRyVHaDzP5EvOC6xbVI/index.m3u8
澳门体育,http://iptv.852851.xyz/l/cs0XpZJ-u0WQT-Y-B_wBs_3pP_UUg9UrqdzhQvMjW2PJjJ1xNOKtFOHa_bNj-OtJ/index.m3u8
澳门综艺,http://iptv.852851.xyz/l/cTeFp29IBMnbm_p2b4rDlXLHPtHPn64VfnwjVX4iLPqUNt31_GhKD5cWB2BW9w0d/index.m3u8
澳门莲花,http://iptv.852851.xyz/l/mH5s3Z6ml6j2teCa351QaVywhyRJB9Gwc0bWEj0vjICQUb099t0oZtkwZCL7PtzN/index.m3u8
🇨🇳 中国频道,#genre#
CCTV17,http://iptv.852851.xyz/l/je_mXAcdeaz1QVqRZ5kdEo1FGbeRfkC0J-laqMsZWIO5hm1127a9v-kBg0NqS24G/play
CCTV15,http://iptv.852851.xyz/l/3xG-Qxj3_NYJ9s3SmTj1KaaJAsIRbEZe5zPxjQLnNbSyxH-WpGiC704aGqeY4R4a/play
CCTV14,http://iptv.852851.xyz/l/hZCOgaMOZ-tRua4DPz2bBuQD-T1dTyp9_HNMfczU59Lsmab_Q53wRIEE8y6RwZhk/play
CCTV13,http://iptv.852851.xyz/l/MN3eHsygEOMmtgZivUlHRhLLYHCfP3I8mbdNEnaPLxrRbmvvdLp6LRyQuvuMH647/play
CCTV12,http://iptv.852851.xyz/l/BkLA1pNSoiQKqRs2EFTkufZ1Bu5sP9G6pJ2RkqWju9saV9Du84PA2S51yBKN-_UT/play
CCTV11,http://iptv.852851.xyz/l/VAdcCQQSWA7O-BgBGmwzsgWpqjVFMC5d8h4SIS80QKW0ubh7cTn3r4XCNUcKM9QW/play
CCTV10,http://iptv.852851.xyz/l/oSRfukbeEcL6N5HBd5WFSNStsV_8s-ug-gg7gD7FvqEYtkFYk-t9lQdrj98z6WpB/play
CCTV9,http://iptv.852851.xyz/l/cgWLMrM-W3KndoDLXaTH0Q92oBnP34VV5hAGBVEVzzI0LuTwBU0U-cf6ewEwoZN7/play
CCTV8,http://iptv.852851.xyz/l/FGgJ2BSo6VX6twNuBfo53jF1VcIzszlQOZcvz8JiTcJEDY4gUwvEAMRATEUOp9IR/play
CCTV7,http://iptv.852851.xyz/l/PDkkaNO0vHWHRteT8yPeuWGKYbJAPQnJooKppvDIhdL7IJJzu3mjZ7p2MSJMwxGC/play
CCTV6,http://iptv.852851.xyz/l/HJ0HbV88Pu6rIbKLN9jwHRH6upZh0vK1m4bvK2lycZc2w0YnCDLKAUm4PW3wd0s7/play
CCTV5,http://iptv.852851.xyz/l/Awty_lPiEy9alAeEkJaiynLSSFdjc2S9F6ZBA41Ike3_OVEnLx81uUk83M6Fu3G4/play
CCTV4,http://iptv.852851.xyz/l/Pzs1m48BkplGGVK0BgqF7-EwtCcVFRMYOHV-_UnUgE3ozMCr0hK6k8bZjbiCpvYU/play
CCTV3,http://iptv.852851.xyz/l/01Z_WzWGXNpN-j28fwGlekE9jl_3NPXoliRNwbskqbr-TFOaI72j4RwoZupEFRdt/play
CCTV2,http://iptv.852851.xyz/l/X3T6O7IWV_UIfx35ZQjTIxz4uyDogeyuxUIZHshFGuUxfYs9xZmK2Lt2mUFiLNrq/play
CCTV1,http://iptv.852851.xyz/l/5pDb4b8Bv5js0o5Pk0JTRZ6kW5llrtVqfV9U3yPlFGr6sltppensnjlcTrae_51O/play
安徽卫视,http://iptv.852851.xyz/l/7sUp0r9W_80d1A3HTZ1wWXYMUMjYcC9VOQ_fBt1oMEIzUVwhZ6TvZYxv6-EOu0eI/play
北京卫视,http://iptv.852851.xyz/l/FWDfKG10y6gpihvGVpZoFA0xDw4n-ffqCN6_GHiFb4CKgyBHPIZ29TdUjYruOQjs/play
东方卫视,http://iptv.852851.xyz/l/RL7BcHiJU-BnSGWJYs6KBbKt3qSk8qpsAwqcPYpeIezP4WD9mJyKhQjsW6ngMRN0/play
东南卫视,http://iptv.852851.xyz/l/qNQ5BDbZ21kDYtYI_cYTp1FTAQwrVjla1KXQZ9PihLjYzU5yTjkvBvH_ahgdNccN/play
广东卫视,http://iptv.852851.xyz/l/DGMfG_iWnImnixfvMwkG30_PjDoLD7cs5MA1NRlcHOAHIl2EbpTeWwrvEW-bFABa/play
湖南卫视,http://iptv.852851.xyz/l/47eLL2aI0sWG7-27-Qh5Q5ULUoYEhkfTDoP0h-wx32RXRhBpQjOssvia6pmCiOrP/play
江苏卫视,http://iptv.852851.xyz/l/UBzQ1KXTvZJJXXI7oYubxB1MxKJHvkoojuKcwIeKJ0e_Eu6agxq3jQvKdkSab1BI/play
江西卫视,http://iptv.852851.xyz/l/geZZf3yp_oVCx9TeoQE3JfFUApFBdzTgNSTNj3n-IHqwUzu305QY8X5r1vO0JXnm/play
辽宁卫视,http://iptv.852851.xyz/l/RLiLPiZiGFyvVBFrpk_u844Bb3p0gKHHJioF2pFqnQXuEwQgjDef_XbyXnqLTJYh/play
山东卫视,http://iptv.852851.xyz/l/Pjg6KwbWbXg3yrHCgg8WHGM2J0EIQct_2--hAVEoJ0kABB86eRfCXHXg-yNB2Ski/play
深圳卫视,http://iptv.852851.xyz/l/m9eXCCj5rfi_uUIdj0rkBnJ2fvZ-szrJun3DaV5fWTrwL8pSK32NrP9hzINt413z/play
天津卫视,http://iptv.852851.xyz/l/SBgXDDKGLdjtypqn7Y_7XDeqQ3Sjqrsu1snJMVNym5wKl1CwAnpXMf5LLP8OLsnu/play
浙江卫视,http://iptv.852851.xyz/l/Q64cxy1njCqQFX-YE7lwPVjAtBxQ1sH1Jsja8H1H4u9tf3Lc1N_UqbR453909hQB/play
西藏卫视,http://iptv.852851.xyz/l/tQg7T8JWd2zYxTW8_YCIYNZ3To_2DfhooGsB03Zsqg5aZ6diH55_cxEcHzBnMKhs/play
新疆卫视,http://iptv.852851.xyz/l/ZhHV_TLf0VZGzPlo83kQbydP3YPMw8fyV2wWgjfDghjncEmgu-bcBs1zJzhmBJuN/play
内蒙古卫视,http://iptv.852851.xyz/l/_eR809HP3RP5Bm22aOylVICu-tOqY6T3PvuaPpKPRlRFTXMNgoxifEdGLz4vo7ug/play
甘肃卫视,http://iptv.852851.xyz/l/bo0mxA9yJY5Xdv90gfrRa5-auPt8MubTtaZwA997-0u-EVgCqtcIUAM4APyCt1Lb/play
河北卫视,http://iptv.852851.xyz/l/MEEZx49zytYklxcSoqyh0fRLXWiqET77OucobrRqx6GMbicmQC4XZyXmf9tH1rYT/play
四川卫视,http://iptv.852851.xyz/l/H6oFCWuYLQ7tYUTIIq2hUpxhbDEzPEsUIdVh6waTyhrPRaIJfTG5N6ZXpt0RQHPG/play
陕西卫视,http://iptv.852851.xyz/l/eEnQAdHJqeH8JUk9esMlC5mXXEzlgyywNrIhtBZ0mGXmxZXsX-ND1KjdH65uAxEm/play
云南卫视,http://iptv.852851.xyz/l/TwAeK5e0I89I-X33uAHinHLdI1SLuddJyla7jE-rCPCaPHfIBpKk9pyLBvPxpPjH/play
广西卫视,http://iptv.852851.xyz/l/lKQkuDjwELNDFWKB7IvyLmMMut39PNFC--gGAhA9t2dqGBWqikXfeD-tpKPWJ0Y7/play
重庆卫视,http://iptv.852851.xyz/l/k6xh8scXTw_v5y-m5dWIZoJYiZSjlv6vi3b4fpfViXgMs4Moit0zY5BYjokC4Fip/play
贵州卫视,http://iptv.852851.xyz/l/-v3lx0xkY7nszn-BHugx4qjaAOgfB_mozllyDLCadnGeXk7TUxgrA1KETvcgEFHp/play
湖北卫视,http://iptv.852851.xyz/l/dh2rv2IOeJk7Ebp6O8ZkPHQBFppqGH8L-MjiHlaJum28bDM5U4vlLUH_LZ_2n7q4/play
河南卫视,http://iptv.852851.xyz/l/nKXC3Z0DwtJM1sSnzR9_fL_zF3L4qtiSTGIF2SPFoBpHaSaskS9MKD4OWdncQ3Kg/play
吉林卫视,http://iptv.852851.xyz/l/Z8JwdRNPPwzHUx39lfrmaQrfdhG-AXSnOJehIILBMLyOrcaTvEOMjnC1uJGgdwxQ/play
海南卫视,http://iptv.852851.xyz/l/hOjMEPFvCC06NdVLkAQSLlcIjp3gF0UbrQ3_JLKmh7Ngtp3RhLgHNFrH-E3Uc-Fk/play
黑龙江卫视,http://iptv.852851.xyz/l/iDQ6xktipn4O54Rh2Ho-1KNZuVHdT1r7U-R8GvslnYN8dPyqUyXy-vw3oS4tkT0T/play
山西卫视,http://iptv.852851.xyz/l/PcGvTshZ5RPWwoMIOETtNqPP1rNTB3hIdccko7vCl4pZ4X11aoi92DBOePBkgkpP/play
青海卫视,http://iptv.852851.xyz/l/nzUWpVvJQEBcUO1Jky5Do04FrJk5UORaYwYIR4dTn8PoiSYDpIXA3eqxCkkNtnfT/play
宁夏卫视,http://iptv.852851.xyz/l/Ifz6WkmgXUA5FffPo02obMPAHzkJj2kMoiAoAAt1bcFEUIupK8bECxB6Hk0KQlDf/play
CCTV-兵器科技,http://iptv.852851.xyz/l/pFmuEAd9s_AlWWCT50mwCAoD7ERt1U7-azqp_RAixa2SJgTOos_hYp4CE3gV_e9b/play
CCTV-女性时尚,http://iptv.852851.xyz/l/aR2gG67dqcTvMdRjRdIBhWFeWe9HpElxfv8RAplR4MHEqQCa9I04odkBX2FdAvHM/play
CCTV-世界地理,http://iptv.852851.xyz/l/Vn8QCUJjQmI57eWIwZswVk9BOyPtzrg3f2hVAhzjxQ-Idj2F943GsWj0Pbg1nFjn/play
CCTV-卫生健康,http://iptv.852851.xyz/l/U3wVSxTd-hRx-Yj428d7nNHasWZOK3p9jVg9A5tuLhHs5CwTMpchwXIR3QMYt0B7/play
CCTV-央视文化精品,http://iptv.852851.xyz/l/yVAhU58NlSobX10A8GIGqW_1c6Inkzjtjh2t7GLXi5nK-LsulqPnaosuGcukzBc5/play
CCTV-第一剧场,http://iptv.852851.xyz/l/V9KMgZ8pm6USFOvVV6ILR3alJtLMo2vhMjRBWrqi_Cq1XtftsHP1N1ZNp9BU65jR/play
CCTV-怀旧剧场,http://iptv.852851.xyz/l/XwUUTOVaCm-dDQInSXBLGkXLg1bOkk5VQ5idPJgSpPhku6ZhcE49f9HGfQZ8uSYF/play
CCTV-风云剧场,http://iptv.852851.xyz/l/bNTXVMMNp89r3A3LUj8rcTpC9XLOjNhPJ0BmtUfedxOQyZSnDKPkkPgGkU9EJvkb/play
CCTV-风云足球,http://iptv.852851.xyz/l/PqGhFQT-SkITpcm7Hxhjts9SnpTbWGnyqvTT0txn_ix_Jqd7nAH3u2oYfJxpX4c6/play
CCTV-风云音乐,http://iptv.852851.xyz/l/xWOg9dcnYQZNOXcojvEu6e4VZURW4J5i12XtUm817QBOEmcl7EvBUKXuE1T0fm1y/play
CCTV-央视台球,http://iptv.852851.xyz/l/M6BheRylfoB2-a_FpjdLhSavmGeNVsow4W7fsiI8dFZU4NJpnk4sBqvlt9NLQi5s/play
CCTV-高尔夫网球,http://iptv.852851.xyz/l/b9vIwLJKD_PpVRbiMq74JLQQailqI-kbN_Kc6zpVIgGM7p92fz7WaKTtIb8Gyf8K/play
CCTV-16奥林匹克,http://iptv.852851.xyz/l/rVEt7BlZaqij23TnPGPhJ6nI7nzmV-P0ThKX_oJR2Bg0nkk-KVSEXSdo_N-qeEnJ/play
CCTV-4K超高清,http://iptv.852851.xyz/l/xj7yndnCmAqp1SpMA8A6nw8qMJZEDIZ-HRPAfcH7705L6HjwEt2V9qQ0cf0p615r/play
CCTV16-4K超高清,http://iptv.852851.xyz/l/Xidc2_Xvo45545fQiUCVgWMslsaqqjjJT342CafjeIFzEH4_0rvpkpIgkjRr8IcL/play
湖南卫视4K,http://iptv.852851.xyz/l/DAKIRZDyL8JpY8VVJagtuazMuYsuXvsekkNZeMQJEDhjNiXuJrp2hBBFkYve_oEV/play
深圳卫视4K,http://iptv.852851.xyz/l/FxX61VWqqTNXF7LQjIJZgVErZpmhiaVo8di5uICN3UsM4zFHHZOSETpWmWBDMnRI/play
江苏卫视4K,http://iptv.852851.xyz/l/gpPwBTEYq3NHULqrFqBO-85KmK3SKFi9EiL3P5efdum5c0KhyxJyhlLM8I57-7pz/play
浙江卫视4K,http://iptv.852851.xyz/l/fOT6bd6KME_suCm-w0H43C3A_U6cq0is8XCbp_yXaHzu7wKSBJ_IVbMF_WZlepFC/play
四川卫视4K,http://iptv.852851.xyz/l/a199d1C4lJzRcrtaQEELCUaXdTzimN6_06l7PAtouGG1PO8VfckdA_FtByjgaqlQ/play
山东卫视4K,http://iptv.852851.xyz/l/eJTU5Xahf50P_QkpIuSMtGkDmfli9GyCgSB0WkkOcmzgch66qKrlZNitj7c0Yc7W/play
东方卫视4K,http://iptv.852851.xyz/l/E_ZjLxJxXlC5-_seW8YFpvYOR0ZHAGPK3XP5dZY9Xg3DgGqohZSFpQc15fMXgbyK/play
广东卫视4K,http://iptv.852851.xyz/l/0O3oVMi1iq8pAgV0pB-0YetzlaYGJg4Ik7KP_4BSccKQ5a0pum9qRM44BhuN6HFB/play
求索纪录,http://iptv.852851.xyz/l/c1YDfbRLmuQo3QtwiUDqgDkcQQZLWEXXK8TL_j3XvHn_F0Z9pAKe7UKfwn5yzBya/play
求索动物,http://iptv.852851.xyz/l/AXRgR469wPOlVGl9GUr2_0VRXxnzmhsuUJrxA8p3m8ASwUrOW2ey1AEjWJGtWIbh/play
求索海淘,http://iptv.852851.xyz/l/_Gk_TBz8_v4Dw9MPu4HZPQ1iXE1BakzFDpk3UiN31XeA2sc0KMMr-3PcKhPRZg_y/play
求索生活,http://iptv.852851.xyz/l/JMMSxrdbMxz_7KtAPA_CvN3qMb8CUyg1uGC6dQ0Lf_a3bxqMHXbShAObIRRyU4li/play
精彩影视,http://iptv.852851.xyz/l/X-Hhr8TOrmU8CBSRTgTWefqpbuwdZKZChAlMrTdzoFlShNlPqIx3oLWZyVdq2rld/play
风尚音乐,http://iptv.852851.xyz/l/CT2n3hXkqLDK6F71Im_QMLGLMRJBczfJjH77FNOWew9Cr5wf9bi20EQFB91xNRXG/play
精品剧场,http://iptv.852851.xyz/l/ivRLM283hCNU6uNNy2B48_ReAtrZTFP6hnvYzoncPcLhseCTPfETB-00f5crmoe0/play
欧美影院,http://iptv.852851.xyz/l/rVtXGYR9eGo_e4tcdnqo-nsCzOB05dvxH5yBh4XYx59rvLkQfY3pNF8N8dZbishp/play
少儿动漫,http://iptv.852851.xyz/l/LUMMIkdCzaxhb1nB6kklWz-rtl3BGWMfz1bSBD0QHGDf9DKDtWIHyQHx6o0HdhK9/play
探索纪录,http://iptv.852851.xyz/l/F1mXeM6Pivte9K04IPomhWY3Cnec3ZMDWhUvjJPHNN0H4oKoBG5_UasvSC_wfibX/play
亚洲影院,http://iptv.852851.xyz/l/dDpLe3Ht4PuZ3bqfKUzKKHq-LOM6JRB-RRSGgWyEIwtwdHK2ICAe8e5_NRcnU8ji/play
IHOT爱院线,http://iptv.852851.xyz/l/iH_POMTL0bZTTugcacbeOh0kR-7tGXEkLrS3kVTyYU_yzhjUoOlcXL0DOfPdoEt_/play
睛彩广场舞,http://iptv.852851.xyz/l/NPaAx_vTmTq1bxz3rDyBebJts7_Q3bp1TaQvR0M3d7Pf7nyI7E6FL9CUGAZOxcKQ/play
睛彩竞技,http://iptv.852851.xyz/l/j4KaAhWa8yOMasKvKfPVSvkASLRfMEtauYM0jHIWnDVlbixk1jLYTOoR-ZJdz_5J/play
睛彩青少,http://iptv.852851.xyz/l/J13gobz7ogAWHop39vrpQuGFTKOyXBX5hkIPIuNcH2sawOJ1wcdqt0KaKmY3HyBp/play
睛彩篮球,http://iptv.852851.xyz/l/i53AdH_4KGYXNq9PYiNslqIQNi5bi1uM9NKXq5-RJw7BsWa8khELGvPEOQskpgjk/play
湖南电影,http://iptv.852851.xyz/l/IG768sX4JFxjk8UsrqjcYYPWU6Ez7GEwOo27yfyk9OjTSl2-IZet9HSKbgU0aihS/play
